# E_photon	π＋π→ρ0＋γ	π＋π→ρ0＋γ_error	π＋π0→ρ＋γ	π＋π0→ρ＋γ_error	π＋ρ→π0＋γ	π＋ρ→π0＋γ_error	π＋ρ0→π＋γ	π＋ρ0→π＋γ_error	π＋π→η＋γ	π＋π→η＋γ_error	π＋π→γ＋γ	π＋π→γ＋γ_error	π＋η→π＋γ	π＋η→π＋γ_error	π0＋ρ→π＋γ	π0＋ρ→π＋γ_error	π0＋ρ0→π0＋γ	π0＋ρ0→π0＋γ_error	total	total_error	
0.735	1.648889183087909e-07	2.3238111952883017e-08	1.1884697425942081e-07	1.6942747342730415e-08	2.0504903765183066e-06	2.1854547850164075e-07	3.864062871906944e-07	5.6592034661556064e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.818298404824559e-07	7.561091609766287e-08	5.323983360747082e-07	8.833478977990198e-08	3.934860732834375e-06	2.852949218515451e-07
0.745	1.5054616304395051e-07	1.9981535082586997e-08	1.1366318268433542e-07	1.6519329454554222e-08	2.015130735146485e-06	2.2045032158007783e-07	3.7179267159210305e-07	4.976120831392176e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.64819904600991e-07	7.952433243383854e-08	5.110712815178196e-07	8.021956565932097e-08	3.827023938585684e-06	2.6530971513127895e-07
0.755	1.4535417243325548e-07	1.3911752949728525e-08	1.0125510310360059e-07	1.6563226948709975e-08	1.9407430906398548e-06	2.1432311750961476e-07	3.521739678801959e-07	4.186272003297244e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.341832852674349e-07	7.555845129553197e-08	4.877627338454645e-07	8.979361477130815e-08	3.661472353169806e-06	2.716565417298487e-07
0.765	1.2425080680844642e-07	2.0714679197665767e-08	9.280753509843514e-08	1.4026703127683234e-08	1.8472819151336682e-06	1.8535824649826552e-07	3.445689468304052e-07	4.644274945926772e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.263081576875736e-07	7.759568116176479e-08	4.739739353037277e-07	8.033886180280711e-08	3.509191296862256e-06	2.3413863364697588e-07
0.775	1.196044844600956e-07	1.7295538408906902e-08	9.017259085158029e-08	1.4595298284223803e-08	1.7920204221795398e-06	2.014067267926604e-07	3.2339255123143696e-07	4.1429633163363214e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.078292163052367e-07	7.994029281870355e-08	4.6855114408430875e-07	7.289576978866812e-08	3.401570409112198e-06	2.789554715756833e-07
0.785	1.1478516510117433e-07	1.981585008655524e-08	7.927942254082254e-08	9.34446465385103e-09	1.6933084518144923e-06	1.7142993043367627e-07	3.1301487229523324e-07	3.9014178266149655e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.928354667466157e-07	7.800834910101542e-08	4.2717177412112974e-07	7.71675049540527e-08	3.220395152619468e-06	2.2730374714131052e-07
0.795	1.0157327913276746e-07	1.7063498275976293e-08	7.36039598968173e-08	9.580678509188316e-09	1.6302072259563971e-06	1.9352140604620013e-07	2.9657167654744783e-07	3.958867023397882e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.711523752151226e-07	6.516164591164387e-08	4.2015226217722255e-07	6.701794189064958e-08	3.093260778925775e-06	2.403834238022137e-07
0.805	9.131604487932655e-08	1.4830357979616472e-08	6.722216931601827e-08	1.0253906000509985e-08	1.5648717673367922e-06	1.796784263303851e-07	2.799644104986084e-07	3.5291308983562496e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.509789321837811e-07	5.7482881724355363e-08	3.9566431940484827e-07	7.872865730878678e-08	2.9500176436193745e-06	2.257615208685472e-07
0.8150000000000001	8.399161279447074e-08	9.953800743029367e-09	6.321689819005554e-08	9.05415124395491e-09	1.5017034431475583e-06	1.656391304746571e-07	2.732837343296835e-07	3.02942282675987e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.291902661957839e-07	6.001629567569067e-08	3.834703635740058e-07	6.926585909781555e-08	2.834856318231558e-06	2.207743675335344e-07
0.8250000000000001	7.750002229528332e-08	1.2620078763483583e-08	5.851908636410469e-08	1.0142960560350612e-08	1.431501249233776e-06	1.5898986584106897e-07	2.5202001680988225e-07	2.9833818449311965e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.148086833550175e-07	5.7998453260985366e-08	3.7596049538130134e-07	6.461969854595108e-08	2.7103095534393657e-06	2.0400472608733592e-07
0.8350000000000001	7.041852154494144e-08	1.1118888057794635e-08	4.977962977310364e-08	6.73904434705748e-09	1.3704887706299394e-06	1.494077238182592e-07	2.4393382197832663e-07	2.837306687124747e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.880654797877945e-07	5.824809418564469e-08	3.5193855676262947e-07	7.04964487660961e-08	2.574624780476735e-06	2.0501796129355952e-07
0.845	7.003409378416726e-08	6.8211965861116674e-09	5.0588094419531627e-08	8.376246691855174e-09	1.3434093763569812e-06	1.2474445369388936e-07	2.2721467667992558e-07	2.968389828174406e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.783634407208931e-07	5.0225517202246405e-08	3.369047138274622e-07	5.508374343770348e-08	2.5065143957889615e-06	1.480611347424547e-07
0.855	5.998039331014966e-08	6.910753858715502e-09	4.048029567402223e-08	5.790722149694656e-09	1.264031024171318e-06	1.3571515350381252e-07	2.159286514436293e-07	3.0198390875417315e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.62106728966719e-07	5.4377742504376485e-08	3.1673236862907937e-07	5.6326497092946084e-08	2.359259462194917e-06	1.6986760173884117e-07
0.865	5.476780083064111e-08	9.177694432738834e-09	3.9028587395392276e-08	6.6059447531326425e-09	1.217925714412633e-06	1.3371073586611998e-07	2.066342216703468e-07	2.746966551047837e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.3957123905617915e-07	4.924704710645365e-08	3.007401537954216e-07	5.048238589876696e-08	2.258667717160614e-06	1.6230105163126646e-07
0.875	4.840910721839932e-08	8.053242632946934e-09	3.534765966608681e-08	4.643409263944077e-09	1.1589521133860777e-06	1.22615457915061e-07	1.92346361163768e-07	2.490616711754983e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.267602213867652e-07	4.031161092627696e-08	2.8696654796968205e-07	5.3933296967451345e-08	2.1487820107907796e-06	1.6021195786201194e-07
0.885	4.657419071382647e-08	1.0265808067693813e-08	3.2841108330469366e-08	5.610178658654026e-09	1.0937066837966593e-06	1.026158139320618e-07	1.844337740177007e-07	1.98654120094445e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.055558262151658e-07	4.550441682537006e-08	2.8352081545053876e-07	5.0628292203283145e-08	2.0466323985243604e-06	1.2924069738542895e-07
0.895	4.228523277817166e-08	6.841841989485035e-09	3.293764869700722e-08	4.285413289584947e-09	1.0527229020403888e-06	9.001903628333635e-08	1.6936107140649233e-07	2.0901518684736802e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.9435508492181177e-07	3.921588805855962e-08	2.7122690480174863e-07	5.788469965983574e-08	1.9628888446456204e-06	1.338668658461006e-07
0.905	3.966397903551862e-08	6.825049288885744e-09	2.8529535941376845e-08	3.738063028145581e-09	1.0034567168230224e-06	9.75784537795498e-08	1.6281854463458272e-07	1.9146559577336245e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.795721827153621e-07	3.468598018725275e-08	2.537177260533129e-07	5.188878464800624e-08	1.8677586852031758e-06	1.2393295914674956e-07
0.915	3.569592042981691e-08	6.566440547542615e-09	2.5082517894055255e-08	4.335321621575921e-09	9.461657940376531e-07	1.0079405026520761e-07	1.5695966601899376e-07	1.8796457086950356e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.6310625766677486e-07	3.731110161335393e-08	2.470146376872498e-07	4.5710098839180014e-08	1.7740247937345435e-06	1.2204382817823184e-07
0.925	3.143497730580726e-08	5.545991565870883e-09	2.4133433374583623e-08	3.4903331405328154e-09	8.98713948069843e-07	9.608639716718598e-08	1.4866729777514482e-07	1.9097107940714374e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.5016296796284466e-07	3.2286415027508876e-08	2.357131914114406e-07	3.8774633648160345e-08	1.688825815899664e-06	1.1566647691122802e-07
0.935	2.8925334842621586e-08	6.262137613634452e-09	2.327186075147355e-08	3.439247839802809e-09	8.633688742802427e-07	8.473212474124522e-08	1.3709642403065457e-07	1.5800567426475763e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.374872758844508e-07	3.552448480454461e-08	2.2465020376971145e-07	4.073500151697487e-08	1.6147999735591546e-06	1.148949154319201e-07
0.9450000000000001	2.6372613749024177e-08	5.443822752606007e-09	2.01620640260043e-08	3.957881618364872e-09	8.12537580185229e-07	9.065821997831807e-08	1.3130013586280375e-07	1.4368307534156496e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.2134512610805245e-07	3.705703494339102e-08	2.1268501811787976e-07	3.9132240117309656e-08	1.5244025380489933e-06	1.1908828092930942e-07
0.9550000000000001	2.6505933009336667e-08	6.189869911761308e-09	1.8403419828219013e-08	3.1303155003772264e-09	7.77141300444929e-07	8.395979708809592e-08	1.2342870801398077e-07	1.564701581252034e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.0917517094507534e-07	3.205766906119633e-08	1.9944764676352374e-07	3.305221475863075e-08	1.4541021790050646e-06	1.1333955602198049e-07
0.965	2.5680183442962088e-08	4.0669176451702e-09	1.68207473496376e-08	3.4936199702072636e-09	7.276954704082291e-07	8.0039684099953e-08	1.1692030694754785e-07	1.2935325000422152e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.937359578207693e-07	3.344930747450901e-08	1.905292803128738e-07	2.831795921727385e-08	1.3713819462820197e-06	1.026836696127584e-07
0.975	2.0635726697181995e-08	5.154468670269079e-09	1.6871878078665907e-08	2.850440347883406e-09	6.835241181900075e-07	8.280235675143888e-08	1.0907508333528989e-07	1.4792274487956304e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.7910377401130597e-07	3.054332832795151e-08	1.8435713302189238e-07	3.421055616937903e-08	1.2935677133343437e-06	1.0476688396923425e-07
0.985	1.8926386437125928e-08	4.1558288961677535e-09	1.5179249124425464e-08	4.0783948786323295e-09	6.60348321677409e-07	6.464247919207725e-08	1.044661304332853e-07	1.427466009605054e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.736416720072077e-07	2.9938719528082996e-08	1.7543888847550514e-07	2.7074635039048165e-08	1.2480006481549587e-06	8.039045679462354e-08
0.995	1.876360435638435e-08	2.5959034213945624e-09	1.4040795900703225e-08	2.8640405685693533e-09	6.326640183168408e-07	7.14652374768183e-08	9.748681469365081e-08	1.3048968949944156e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.555975982007731e-07	2.5959891170711742e-08	1.659327812291885e-07	3.29973226439403e-08	1.1844856126975407e-06	8.650556894103514e-08
1.005	1.7169047937413892e-08	4.083976842472735e-09	1.3490870231957218e-08	2.2296111487321907e-09	6.056217005710695e-07	6.642657205346321e-08	9.373552636020737e-08	1.1340784182650229e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.4894343639426935e-07	3.161185357100139e-08	1.5368808167434945e-07	2.4515132417870755e-08	1.1326486631692664e-06	8.888832533041907e-08
1.015	1.701738691109958e-08	4.930098317160918e-09	1.2065565849111034e-08	2.1286398529648516e-09	5.638767187269903e-07	6.424751070095381e-08	9.035347718357884e-08	9.840005003481424e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.334573371456705e-07	3.1199681409754977e-08	1.4658705368289355e-07	2.6177498520033797e-08	1.0633575394993442e-06	9.440000061926294e-08
1.025	1.596981265403006e-08	3.508102918062681e-09	1.1072028335959673e-08	2.6700140732286887e-09	5.414418879162058e-07	5.5988506878418463e-08	8.317174862305815e-08	1.0870445791955254e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.2080503142676154e-07	2.5011365765811496e-08	1.4199571891872617e-07	2.4585402443195352e-08	1.0144562278747414e-06	6.85249693739553e-08
1.035	1.3715062589013446e-08	2.7119596236445447e-09	1.0482872695510295e-08	1.884476468283624e-09	5.134144422007077e-07	6.171921494681546e-08	7.836052816526058e-08	9.883083478495633e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.1260666732822635e-07	2.5839049064410863e-08	1.3361354291423104e-07	2.2122250288987417e-08	9.621931158929495e-07	8.135157055816077e-08
1.045	1.3849076071282397e-08	2.6800794784730385e-09	8.982138819092336e-09	1.679238548002262e-09	4.958146251412235e-07	5.2686472035527934e-08	7.286114649762503e-08	9.961206096875221e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.9809836752405742e-07	1.6714497580871855e-08	1.238716807801191e-07	2.116641386506522e-08	9.134770348333999e-07	5.854141350704476e-08
1.055	1.2761701359694297e-08	2.4651321739967127e-09	7.830382117111803e-09	1.5560788069471315e-09	4.625437092612021e-07	4.904381035373607e-08	7.144994152796477e-08	7.3299476886899785e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.980488210209617e-07	2.3687124470434177e-08	1.2063689125226544e-07	2.692599522976329e-08	8.732714465392e-07	6.106723668452744e-08
1.065	1.1474544049019549e-08	2.261761809852714e-09	7.639122589685517e-09	2.5578807099309254e-09	4.2877217794859945e-07	4.544850452636827e-08	6.50087033326551e-08	7.397742076762717e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.8615919916353935e-07	2.3125934702397314e-08	1.157050384694581e-07	1.9613931304965452e-08	8.14758785552957e-07	5.6934664935150644e-08
1.075	1.0783200423319607e-08	2.198267437117541e-09	7.06335598977877e-09	1.7167312398568281e-09	4.1576120682396723e-07	5.03947179326988e-08	6.090454085622913e-08	7.61056821907129e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.7150460443049578e-07	2.482932909901381e-08	1.1292904122615042e-07	1.976371981624681e-08	7.789459497499409e-07	5.6513463629390634e-08
1.085	9.907535383279562e-09	2.6873823620133668e-09	6.2909537744352354e-09	1.1942812605175694e-09	3.942591304673775e-07	4.953872812358876e-08	5.7878112228560545e-08	5.898781032786105e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.6955481182934935e-07	1.95213901037899e-08	1.0193395641977685e-07	1.6063781782565723e-08	7.398245001027789e-07	5.441844414296155e-08
1.095	9.696417775584377e-09	1.6350855964506253e-09	6.558871299627857e-09	1.7741624282736743e-09	3.7434306118965665e-07	4.424116639480712e-08	5.675766776688e-08	7.811839751739728e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.6528633587326224e-07	1.890045363785132e-08	1.0047402368834119e-07	1.8025416171493465e-08	7.131163775933523e-07	5.619955321112102e-08
1.105	8.248332926239578e-09	1.557467361493451e-09	5.904201113735479e-09	1.8131838877373547e-09	3.485304622499337e-07	4.0228502093609346e-08	5.2748131266828305e-08	6.040269023487366e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.5442443228919707e-07	1.882352180822911e-08	9.533699632406705e-08	1.9065038865053806e-08	6.651925561700012e-07	4.80111145669331e-08
1.115	7.654090537290228e-09	2.6445019145830824e-09	5.166017853264066e-09	1.3353134697577804e-09	3.3484471672052186e-07	4.196077943164428e-08	5.033659669435183e-08	6.221511255779908e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.4788891950792225e-07	1.7397616357098772e-08	8.727879627641245e-08	1.605062411268819e-08	6.331691375897627e-07	4.7051049301678184e-08
1.125	6.569047886808586e-09	1.7714644397150569e-09	5.02533438386173e-09	1.406721634159095e-09	3.234347284169741e-07	4.158070222550266e-08	4.690421715420008e-08	4.820091059783255e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.385122107857512e-07	1.4679964357169056e-08	8.396453627428308e-08	1.563570288921832e-08	6.044100749018788e-07	4.5688267412343164e-08
1.135	6.1706676695710886e-09	1.6698909748731618e-09	5.060155613905553e-09	1.6307776893308999e-09	3.02849264801655e-07	3.9051205236275426e-08	4.417325104221978e-08	6.134577323497651e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.2959488388603613e-07	1.550658122582478e-08	7.918695310078432e-08	1.5442639721772486e-08	5.670351761141718e-07	4.605134795469865e-08
1.145	6.255760295317085e-09	2.0656431855989027e-09	3.859655536804115e-09	8.531205405331445e-10	2.819733102656408e-07	4.018679854460283e-08	4.105364513080188e-08	4.727586229940846e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.2582606897779793e-07	1.4204955518089415e-08	7.551837159770582e-08	1.4416451601232535e-08	5.344868118040677e-07	4.785665292211186e-08
1.155	5.1202131726438466e-09	1.9859912930753523e-09	4.172232193792917e-09	8.601801785508582e-10	2.621614639982328e-07	3.6339091874539136e-08	3.833759828027911e-08	4.376816177689839e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.1877362569069075e-07	1.2991973031744053e-08	7.067399284199417e-08	1.4521485200680631e-08	4.992391261776337e-07	3.9647933426893826e-08
1.1649999999999998	4.876567048437761e-09	1.926503832878317e-09	3.9900626369082395e-09	1.08945577579503e-09	2.455496828897849e-07	3.495852452540119e-08	3.5829242062000046e-08	4.1417249372660954e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.1363010634852815e-07	1.1011298640932456e-08	6.729337347345617e-08	1.2083751527486207e-08	4.7116903445911536e-07	3.6906081360199956e-08
1.1749999999999998	4.375865816521591e-09	1.5195613428982052e-09	3.5064259152528393e-09	1.03831243191416e-09	2.360549050932237e-07	2.9176984748756114e-08	3.3981615007862874e-08	5.080594189493351e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0680645514041707e-07	1.1804409543131789e-08	6.457207992255204e-08	1.3545832294162737e-08	4.492973468958302e-07	3.4200417101632055e-08
1.1849999999999998	4.09740540137441e-09	1.559957512169161e-09	3.256850584061974e-09	7.807952225047342e-10	2.2294329150156954e-07	3.550477422870583e-08	3.1816515852329716e-08	3.85061594653432e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0499333579187722e-07	1.3779016516142009e-08	5.917980590932253e-08	9.6292804239305e-09	4.262872050405354e-07	3.642627235855238e-08
1.1949999999999998	4.547229796534471e-09	1.3681153401694342e-09	3.256186364735419e-09	9.890498663192242e-10	2.086477807135241e-07	2.646579651879736e-08	3.0635728264099066e-08	4.322620751537681e-09	0.0	0.0	0.0	0.0	0.0	0.0	9.675888022329354e-08	1.1992637188247473e-08	5.791575734227136e-08	9.389311543291279e-09	4.0176156270445795e-07	3.19821937844824e-08
1.2049999999999998	3.724173157055682e-09	1.3479933427786579e-09	2.66220458552805e-09	7.910880885652175e-10	1.983118488398957e-07	2.2527829488744115e-08	2.810999482423323e-08	3.4867673825479167e-09	0.0	0.0	0.0	0.0	0.0	0.0	9.344951735590222e-08	1.1434427651087812e-08	5.513854084690798e-08	1.2228504426144088e-08	3.813962796095229e-07	2.6370030427480413e-08
1.2149999999999999	3.233839967247425e-09	1.0675304886861248e-09	2.5489664937189846e-09	7.034946741820883e-10	1.8902377029179075e-07	2.2040327654632867e-08	2.675426386044113e-08	3.7543890926290325e-09	0.0	0.0	0.0	0.0	0.0	0.0	8.713846038492756e-08	1.4118629031195738e-08	5.0721653149421344e-08	8.42932212727994e-09	3.594209541475472e-07	2.3600973738830218e-08
1.2249999999999999	3.4506289898310702e-09	1.1394488054910924e-09	2.359831331831466e-09	6.95578197446332e-10	1.7771515473379743e-07	2.1750692814042965e-08	2.4907244830139442e-08	3.177820611968337e-09	0.0	0.0	0.0	0.0	0.0	0.0	8.563627241245942e-08	8.790350631846448e-09	4.872804265137447e-08	8.261175070094378e-09	3.427971749494333e-07	2.480660796802297e-08
1.2349999999999999	3.032185956426223e-09	1.1728721831150314e-09	2.3246972552863645e-09	9.210042428958588e-10	1.6893972673123151e-07	1.595667066959251e-08	2.4088392073882068e-08	3.0607947423001806e-09	0.0	0.0	0.0	0.0	0.0	0.0	8.092225484713906e-08	1.3195653276200015e-08	4.6804588622298605e-08	8.254854948225709e-09	3.261118454862638e-07	2.562380320466554e-08
1.2449999999999999	2.511001417763911e-09	1.1537899005957913e-09	1.7536815988132384e-09	6.700336547104941e-10	1.6366121256356567e-07	1.6393721504619278e-08	2.2921260715163878e-08	2.759529599093318e-09	0.0	0.0	0.0	0.0	0.0	0.0	7.742352694137264e-08	1.261198980171029e-08	4.2880396441058167e-08	7.169191347288871e-09	3.111510796777374e-07	2.38543473296663e-08
1.255	2.741788186152119e-09	7.755374573180413e-10	1.8157273658327238e-09	7.341777517761978e-10	1.4986539449214745e-07	1.8926194313815595e-08	2.095149286540629e-08	2.870036804458886e-09	0.0	0.0	0.0	0.0	0.0	0.0	7.456283702946099e-08	7.747773694224809e-09	3.937178454458606e-08	7.387849947246302e-09	2.8930902448358566e-07	2.3122487197957853e-08
1.265	2.458576768933964e-09	8.490245628044663e-10	1.534460686324446e-09	5.323679958501699e-10	1.4616354233309975e-07	1.7073589849719712e-08	1.992975152365669e-08	2.715022738103425e-09	0.0	0.0	0.0	0.0	0.0	0.0	6.908218201355862e-08	8.97485613400938e-09	4.006973226184318e-08	8.965827151350003e-09	2.7923824558741665e-07	2.277335602213942e-08
1.275	2.258399834486687e-09	9.641307537915803e-10	1.5602728006631173e-09	5.384167558536814e-10	1.363049705567296e-07	1.1661878367928277e-08	1.8163309999818657e-08	3.0541167132065886e-09	0.0	0.0	0.0	0.0	0.0	0.0	6.616053642035649e-08	7.538486205242547e-09	3.7058645685368845e-08	7.939051243150486e-09	2.6150613529742347e-07	1.4316810147162172e-08
1.285	2.4739069351361588e-09	1.0660108451279814e-09	1.499959343949714e-09	2.849306582912135e-10	1.2801879797146278e-07	1.5043415382483456e-08	1.807478512472866e-08	2.7636784301056665e-09	0.0	0.0	0.0	0.0	0.0	0.0	6.111745361476949e-08	7.498821319413119e-09	3.555560666482009e-08	8.646493001928213e-09	2.467405096548669e-07	1.6729742924456413e-08
1.295	1.9190068152129138e-09	8.271187388798862e-10	1.3559127279514658e-09	5.565673891356261e-10	1.1981347605870936e-07	1.6446670725386425e-08	1.6465297217552704e-08	2.0097529050350402e-09	0.0	0.0	0.0	0.0	0.0	0.0	5.878473228584829e-08	7.499717642972359e-09	3.4013826594486415e-08	8.017931709386262e-09	2.3235225169976115e-07	1.940123131091636e-08
1.305	1.909951784056407e-09	8.887722122674314e-10	1.1467156199574563e-09	8.692800530382132e-10	1.1497832864692966e-07	1.5029655401937782e-08	1.501983423964244e-08	1.9778524228892523e-09	0.0	0.0	0.0	0.0	0.0	0.0	5.506357119581098e-08	6.9324059971355794e-09	3.066544414951418e-08	4.081452043913481e-09	2.1878384563591107e-07	1.9031078117480573e-08
1.315	1.673173750432416e-09	7.554697960423656e-10	1.0794273659771179e-09	3.6530848417512404e-10	1.0721766985796886e-07	1.3626505568513323e-08	1.4473436634772747e-08	2.3919933139823674e-09	0.0	0.0	0.0	0.0	0.0	0.0	5.150835216733576e-08	6.2620895367377765e-09	2.914288322868079e-08	6.910922716479603e-09	2.0509494300516767e-07	1.615729510803125e-08
1.325	1.4154924192809934e-09	3.4025821331865897e-10	1.1923280305249274e-09	8.042293148728014e-10	1.0309862789409027e-07	1.0426389787937838e-08	1.3520915614901667e-08	2.197194769300192e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.8159072136556386e-08	7.46201529277072e-09	2.8757921404955437e-08	5.6295432577369335e-09	1.9614435750030966e-07	1.3425490788005772e-08
1.335	1.6393891715788778e-09	5.574241307551223e-10	1.0451075594260703e-09	3.7007443512171673e-10	9.723717771986656e-08	1.2785646966174483e-08	1.2787363227262122e-08	2.259747592080195e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.5249343493651805e-08	7.4447889738573625e-09	2.7138321638487352e-08	4.690525586241021e-09	1.850967028102728e-07	1.7450944152777556e-08
1.345	1.366161550929289e-09	7.200893158731257e-10	1.0070207021050178e-09	3.9844700151031473e-10	9.301639588230249e-08	9.280429801364065e-09	1.2262246026533443e-08	1.7002678925465356e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.521788993555091e-08	7.096988505830989e-09	2.425255884198344e-08	4.667451847770417e-09	1.7712227293940461e-07	1.194613257665771e-08
1.355	1.130727997591571e-09	4.169649252257342e-10	8.793924959751588e-10	3.1174195521325923e-10	8.492844408767426e-08	1.2835290712923698e-08	1.116456148917629e-08	1.6567705219239699e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.4420900936877394e-08	5.054209980501384e-09	2.3576067711300275e-08	4.860317727811406e-09	1.6610009471859497e-07	1.4034761984577631e-08
1.365	1.2463530284265778e-09	4.2430848682731123e-10	9.435237020615088e-10	3.411763138616093e-10	8.099770756455989e-08	1.0615617351022895e-08	1.0676842592547225e-08	1.9474585632812034e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.993134963306866e-08	6.0556111217490994e-09	2.1795887301402234e-08	4.771344832029785e-09	1.5559166382206612e-07	1.3509224432147725e-08
1.375	1.2577437996603905e-09	6.240366144451617e-10	9.028473428893046e-10	2.9804359562595593e-10	7.649072041843423e-08	1.1454126537097977e-08	1.0125192911441293e-08	1.8314627840288222e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.8345925935043956e-08	7.773298503634624e-09	1.952038152976275e-08	4.154602189584542e-09	1.4664281193723192e-07	1.3689384724066146e-08
1.385	1.2051527202359167e-09	5.115199658061658e-10	6.798995509848802e-10	2.9293208913529475e-10	7.13744354489619e-08	9.457022159092096e-09	9.450962673610112e-09	1.6389455647000184e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.656188011371728e-08	5.214437218260794e-09	1.8635031098188457e-08	2.844571814554896e-09	1.3790736160569855e-07	1.2542552607400679e-08
1.395	9.754175241179427e-10	4.808448884396986e-10	7.07898909862668e-10	3.466409436922663e-10	6.57605698818251e-08	8.843014014011734e-09	8.943737423411633e-09	1.701062077859973e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.5263176444263936e-08	5.2153781024171546e-09	1.8115985285060647e-08	3.9996588708067885e-09	1.2976678546854193e-07	9.638194671605901e-09
1.405	7.630048634842639e-10	3.728655784507397e-10	7.146796094251535e-10	3.269620145626302e-10	6.698616725916189e-08	7.964593619592827e-09	8.027489661399162e-09	1.1593171538599035e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.1709621896975604e-08	3.757841866294219e-09	1.7956232057633968e-08	4.227238626598588e-09	1.2615719534808004e-07	9.057765746948175e-09
1.4149999999999998	1.0499432988052799e-09	5.931477477035877e-10	5.64894561821076e-10	1.8345567525680677e-10	6.22031652024803e-08	8.561165037188144e-09	7.81602056225798e-09	1.6703375775302637e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.2493207482577475e-08	5.081997890855913e-09	1.6281631014255275e-08	3.3083004931367617e-09	1.2040886212219735e-07	1.0650307177068869e-08
1.4249999999999998	7.13226188471551e-10	4.0017159914504516e-10	4.5083764709382985e-10	1.7128715625041383e-10	6.059888485879548e-08	7.675374690858003e-09	7.512634672922746e-09	1.3929574970237627e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.6927254023752394e-08	4.5113576785114265e-09	1.4837297913994748e-08	2.7714924102095336e-09	1.1104013530503076e-07	1.0800568646434743e-08
1.4349999999999998	7.32353030956218e-10	5.991110431461308e-10	4.703567772932494e-10	2.5666768054690055e-10	5.4573881128058386e-08	7.129084492385986e-09	6.548495464991515e-09	1.0836258099839015e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.7019421738996625e-08	2.643553285099479e-09	1.502270544742834e-08	3.769235147925772e-09	1.0436721358772431e-07	8.838669600638194e-09
1.4449999999999998	6.029091859275756e-10	2.946898748631734e-10	3.604690449043846e-10	1.2539579906869444e-10	5.146912067868383e-08	7.598950249335854e-09	6.482186909237908e-09	1.23605603641042e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.681051328883968e-08	4.425887006723182e-09	1.3933590098090448e-08	3.749813597033319e-09	9.965878920568383e-08	9.850269011476046e-09
